Reading Airport file from airports.txt
There were 5740 Airports with IATA code
Reading Routes file from routes.txt
Correct routes found : 68292
Airports found in routes : 39387
There are 2455 airports that are dead ends

     ###############################################################################
     ............... Page Rank --- Airport name (Airport code) .....................
     ###############################################################################
     
6.5929e-05 --- Mfuwe, Zambia (MFU)
6.5929e-05 --- Chipata Airport, Zambia (CIP)
6.5892e-05 --- Mercedita, Puerto Rico (PSE)
6.58456e-05 --- Lann Bihoue, France (LRT)
6.58047e-05 --- Mersa Matruh, Egypt (MUH)
6.5747e-05 --- Phalaborwa, South Africa (PHW)
6.5747e-05 --- Polokwane International, South Africa (PTG)
6.5747e-05 --- Pietermaritzburg, South Africa (PZB)
6.5747e-05 --- Richards Bay, South Africa (RCB)
6.5747e-05 --- Mthatha, South Africa (UTT)
6.5747e-05 --- Matsapha, Swaziland (MTS)
6.5747e-05 --- J M Nkomo Intl, Zimbabwe (BUQ)
6.5747e-05 --- Moshoeshoe I Intl, Lesotho (MSU)
6.56325e-05 --- Tautii Magheraus, Romania (BAY)
6.56325e-05 --- Oradea, Romania (OMR)
6.56325e-05 --- Satu Mare, Romania (SUJ)
6.56325e-05 --- Stefan Cel Mare, Romania (SCV)
6.56204e-05 --- Ivano Frankivsk International Airport, Ukraine (IFO)
6.55947e-05 --- Gunsa, China (NGQ)
6.55143e-05 --- Praslin, Seychelles (PRI)
6.54862e-05 --- Saint Cloud Regional Airport, United States (STC)
6.5409e-05 --- Karlstad Airport, Sweden (KSD)
6.53958e-05 --- Skiros, Greece (SKU)
6.53415e-05 --- Fengnin, Taiwan (TTT)
6.52493e-05 --- Mariana Grajales, Cuba (GAO)
6.52493e-05 --- Rafael Cabrera, Cuba (GER)
6.52493e-05 --- Hermanos Ameijeiras, Cuba (VTU)
6.52078e-05 --- Gomel, Belarus (GME)
6.52078e-05 --- Hrodno Airport, Belarus (GNA)
6.52078e-05 --- Brest, Belarus (BQT)
6.52076e-05 --- Jose Leonardo Chirinos, Venezuela (CZE)
6.52076e-05 --- Casique Aramare, Venezuela (PYH)
6.52076e-05 --- San Tome, Venezuela (SOM)
6.52076e-05 --- Dr Antonio Nicolas Briceno, Venezuela (VLV)
6.51717e-05 --- Bom Jesus Da Lapa, Brazil (LAZ)
6.51717e-05 --- Chapada Diamantina Airport, Brazil (LEC)
6.51e-05 --- Magdeburg-Cochstedt, Germany (CSO)
6.49511e-05 --- Rickenbacker Intl, United States (LCK)
6.49511e-05 --- Scott Afb Midamerica, United States (BLV)
6.49511e-05 --- Gary Chicago International Airport, United States (GYY)
6.49313e-05 --- Devonport Airport, Australia (DPO)
6.49212e-05 --- Luderitz Airport, Namibia (LUD)
6.48716e-05 --- Donegal Airport, Ireland (CFN)
6.47828e-05 --- Zhaotong Airport, China (ZAT)
6.47828e-05 --- Baoshan Airport, China (BSD)
6.47828e-05 --- Lincang Airport, China (LNJ)
6.47828e-05 --- Wenshan Airport, China (WNH)
6.46995e-05 --- Ogle, Guyana (OGL)
6.46456e-05 --- Arusha, Tanzania (ARK)
6.46456e-05 --- Mtwara, Tanzania (MYW)
6.4603e-05 --- Salak, Cameroon (MVR)
6.4603e-05 --- Garoua, Cameroon (GOU)
6.45909e-05 --- Nanki Shirahama, Japan (SHM)
6.45909e-05 --- Monbetsu, Japan (MBE)
6.45909e-05 --- Izumo, Japan (IZO)
6.45909e-05 --- Tottori, Japan (TTJ)
6.45909e-05 --- Hachijojima, Japan (HAC)
6.45909e-05 --- Oshima, Japan (OIM)
6.45909e-05 --- Noto, Japan (NTQ)
6.45909e-05 --- Miyakejima Airport, Japan (MYE)
6.45909e-05 --- Shonai Airport, Japan (SYO)
6.45909e-05 --- Odate Noshiro Airport, Japan (ONJ)
6.4579e-05 --- Panjgur, Pakistan (PJG)
6.43684e-05 --- Manston, United Kingdom (MSE)
6.43674e-05 --- Pai, Thailand (PYY)
6.43493e-05 --- Arua Airport, Uganda (RUA)
6.42453e-05 --- Plovdiv, Bulgaria (PDV)
6.41968e-05 --- Cherif El Idrissi, Morocco (AHU)
6.41745e-05 --- Jijel, Algeria (GJL)
6.41745e-05 --- Cheikh Larbi Tebessi, Algeria (TEE)
6.41745e-05 --- Ghriss, Algeria (MUW)
6.41745e-05 --- Sidi Mahdi, Algeria (TGR)
6.41745e-05 --- Laghouat, Algeria (LOO)
6.41745e-05 --- Guemar Airport, Algeria (ELU)
6.41572e-05 --- Arba Minch, Ethiopia (AMH)
6.41572e-05 --- Bahir Dar, Ethiopia (BJR)
6.41572e-05 --- Asosa, Ethiopia (ASO)
6.41553e-05 --- Talavera La Real, Spain (BJZ)
6.4133e-05 --- Yakubu Gowon, Nigeria (JOS)
6.4133e-05 --- Kaduna, Nigeria (KAD)
6.40383e-05 --- Osijek, Croatia (OSI)
6.39939e-05 --- Tainan, Taiwan (TNN)
6.3936e-05 --- Lahad Datu, Malaysia (LDU)
6.39276e-05 --- Ataq, Yemen (AXK)
6.38527e-05 --- Bolzano, Italy (BZO)
6.38461e-05 --- Kassel Calden, Germany (KSF)
6.37292e-05 --- Qamdo Bangda Airport, China (BPX)
6.37292e-05 --- Nyingchi Airport, China (LZY)
6.37292e-05 --- Panzhihua, China (PZI)
6.37292e-05 --- Shigatse Peace Airport, China (RKZ)
6.36702e-05 --- Sunyani, Ghana (NYI)
6.36154e-05 --- Kidlington, United Kingdom (OXF)
6.35749e-05 --- Yongzhou Lingling Airport, China (LLF)
6.35241e-05 --- Camiguin Airport, Philippines (CGM)
6.34888e-05 --- Salamanca, Spain (SLM)
6.34254e-05 --- Mackenzie Airport, Canada (YZY)
6.34178e-05 --- Muhammad Salahuddin, Indonesia (BMU)
6.34072e-05 --- Plaine Corail, Mauritius (RRG)
6.33978e-05 --- Antique, Philippines (SJI)
6.33978e-05 --- Virac Airport, Philippines (VRC)
6.33978e-05 --- Cauayan Airport, Philippines (CYZ)
6.33775e-05 --- Binaka, Indonesia (GNS)
6.33775e-05 --- Malikus Saleh Airport, Indonesia (LSW)
6.33068e-05 --- Mundo Maya International, Guatemala (FRS)
6.32527e-05 --- Waterford, Ireland (WAT)
6.32488e-05 --- Kangding Airport, China (KGT)
6.32216e-05 --- Chetumal Intl, Mexico (CTM)
6.32216e-05 --- General Pedro Jose Mendez Intl, Mexico (CVM)
6.32216e-05 --- Lazaro Cardenas, Mexico (LZC)
6.32216e-05 --- Minatitlan, Mexico (MTT)
6.32216e-05 --- Quetzalcoatl Intl, Mexico (NLD)
6.32216e-05 --- Tapachula Intl, Mexico (TAP)
6.32216e-05 --- Lencero Airport, Mexico (JAL)
6.30473e-05 --- Penticton, Canada (YYF)
6.30473e-05 --- Sandspit, Canada (YZP)
6.30473e-05 --- Masset Airport, Canada (ZMT)
6.30473e-05 --- Powell River Airport, Canada (YPW)
6.30473e-05 --- Trail Airport, Canada (YZZ)
6.28618e-05 --- Massena Intl Richards Fld, United States (MSS)
6.28618e-05 --- Ogdensburg Intl, United States (OGS)
6.2851e-05 --- Longyan Airport, China (LCX)
6.28027e-05 --- Hanimaadhoo Airport, Maldives (HAQ)
6.27843e-05 --- Ghat, Libya (GHT)
6.27843e-05 --- Ghadames East, Libya (LTD)
6.27843e-05 --- Ubari Airport, Libya (QUB)
6.27843e-05 --- Gardabya Airport, Libya (SRX)
6.26926e-05 --- Pevek, Russia (PWE)
6.26926e-05 --- Vinnitsa, Ukraine (VIN)
6.26508e-05 --- El Fashir, Sudan (ELF)
6.24784e-05 --- Juancho E. Yrausquin, Netherlands Antilles (SAB)
6.2471e-05 --- Gogebic Iron County Airport, United States (IWD)
6.2471e-05 --- Chisholm Hibbing, United States (HIB)
6.2471e-05 --- Fort Dodge Rgnl, United States (FOD)
6.2471e-05 --- Aberdeen Regional Airport, United States (ABR)
6.2471e-05 --- Mason City Municipal, United States (MCW)
6.24507e-05 --- Roskilde, Denmark (RKE)
6.24107e-05 --- Wonju Airport, South Korea (WJU)
6.23564e-05 --- Cedar City Rgnl, United States (CDC)
6.23564e-05 --- Bert Mooney Airport, United States (BTM)
6.23564e-05 --- Magic Valley Regional Airport, United States (TWF)
6.23564e-05 --- Pocatello Regional Airport, United States (PIH)
6.23564e-05 --- Elko Regional Airport, United States (EKO)
6.23564e-05 --- Yellowstone Airport, United States (WYS)
6.23177e-05 --- Waimea Kohala, United States (MUE)
6.22338e-05 --- Lloydminster, Canada (YLL)
6.22338e-05 --- Lethbridge, Canada (YQL)
6.22338e-05 --- Medicine Hat, Canada (YXH)
6.22074e-05 --- Bodaibo, Russia (ODO)
6.214e-05 --- Shillong Airport, India (SHL)
6.20717e-05 --- Yakima Air Terminal McAllister Field, United States (YKM)
6.20717e-05 --- Walla Walla Regional Airport, United States (ALW)
6.20717e-05 --- Pangborn Field, United States (EAT)
6.19762e-05 --- Ca Mau, Vietnam (CAH)
6.19762e-05 --- Co Ong Airport, Vietnam (VCS)
6.19502e-05 --- Riverton Regional, United States (RIW)
6.19502e-05 --- Four Corners Rgnl, United States (FMN)
6.19502e-05 --- Telluride, United States (TEX)
6.19502e-05 --- Cortez Muni, United States (CEZ)
6.19502e-05 --- Sheridan County Airport, United States (SHR)
6.19502e-05 --- Laramie Regional Airport, United States (LAR)
6.19502e-05 --- Kearney Municipal Airport, United States (EAR)
6.19502e-05 --- San Luis Valley Regional Airport, United States (ALS)
6.19502e-05 --- Vernal Regional Airport, United States (VEL)
6.19445e-05 --- Kokshetau Airport, Kazakhstan (KOV)
6.19255e-05 --- Kufra, Libya (AKF)
6.184e-05 --- East Texas Rgnl, United States (GGG)
6.184e-05 --- Garden City Rgnl, United States (GCK)
6.184e-05 --- Southeast Texas Rgnl, United States (BPT)
6.184e-05 --- Sheppard Afb Wichita Falls Muni, United States (SPS)
6.184e-05 --- Waco Rgnl, United States (ACT)
6.184e-05 --- San Angelo Rgnl Mathis Fld, United States (SJT)
6.184e-05 --- Abilene Rgnl, United States (ABI)
6.184e-05 --- Roswell Intl Air Center, United States (ROW)
6.184e-05 --- Texarkana Rgnl Webb Fld, United States (TXK)
6.184e-05 --- Lawton-Fort Sill Regional Airport, United States (LAW)
6.184e-05 --- Joplin Rgnl, United States (JLN)
6.18159e-05 --- Gilgit, Pakistan (GIL)
6.18159e-05 --- Skardu Airport, Pakistan (KDU)
6.17715e-05 --- Rota Intl, Northern Mariana Islands (ROP)
6.17511e-05 --- Rishiri, Japan (RIS)
6.17111e-05 --- Nis, Serbia (INI)
6.17011e-05 --- Pago Pago Intl, American Samoa (PPG)
6.16795e-05 --- Bathurst Airport, Canada (ZBF)
6.16683e-05 --- Dien Bien Phu Airport, Vietnam (DIN)
6.16447e-05 --- Foshan, China (FUO)
6.16447e-05 --- Bijie Feixiong Airport, China (BFJ)
6.16264e-05 --- Rafha, Saudi Arabia (RAH)
6.16264e-05 --- Turaif, Saudi Arabia (TUI)
6.16264e-05 --- Prince Abdul Majeed Airport, Saudi Arabia (ULH)
6.16049e-05 --- Cavern City Air Terminal, United States (CNM)
6.16049e-05 --- Los Alamos Airport, United States (LAM)
6.15491e-05 --- Uzhhorod International Airport, Ukraine (UDJ)
6.15453e-05 --- Igarka Airport, Russia (IAA)
6.15052e-05 --- Ugolny Airport, Russia (DYR)
6.15052e-05 --- Petrozavodsk Airport, Russia (PES)
6.15052e-05 --- Elista Airport, Russia (ESL)
6.15052e-05 --- Ulyanovsk East Airport, Russia (ULY)
6.15052e-05 --- Orsk Airport, Russia (OSW)
6.15052e-05 --- Penza Airport, Russia (PEZ)
6.15052e-05 --- Kirovsk-Apatity Airport, Russia (KVK)
6.15052e-05 --- Gorno-Altaysk Airport, Russia (RGK)
6.15052e-05 --- Qabala Airport, Azerbaijan (GBB)
6.14155e-05 --- Lea Co Rgnl, United States (HOB)
6.14155e-05 --- Victoria Regional Airport, United States (VCT)
6.13706e-05 --- Williamson Country Regional Airport, United States (MWA)
6.13706e-05 --- Jonesboro Muni, United States (JBR)
6.13706e-05 --- Waynesville Rgnl Arpt At Forney Fld, United States (TBN)
6.13706e-05 --- Quincy Regional Baldwin Field, United States (UIN)
6.13706e-05 --- Kirksville Regional Airport, United States (IRK)
6.13706e-05 --- Cape Girardeau Regional Airport, United States (CGI)
6.13615e-05 --- Shah Mokhdum, Bangladesh (RJH)
6.11906e-05 --- Tekirdağ Çorlu Airport, Turkey (TEQ)
6.11327e-05 --- Lynchburg Regional Preston Glenn Field, United States (LYH)
6.11313e-05 --- Mid-Ohio Valley Regional Airport, United States (PKB)
6.10977e-05 --- Chernivtsi International Airport, Ukraine (CWC)
6.10931e-05 --- Kamembe, Rwanda (KME)
6.10389e-05 --- Naples Muni, United States (APF)
6.10302e-05 --- Kanpur, India (KNU)
6.10302e-05 --- Ludhiana, India (LUH)
6.09888e-05 --- Wejh, Saudi Arabia (EJH)
6.09509e-05 --- La Gomera Airport, Spain (GMZ)
6.08852e-05 --- Ivalo, Finland (IVL)
6.08852e-05 --- Joensuu, Finland (JOE)
6.08852e-05 --- Kuusamo, Finland (KAO)
6.08852e-05 --- Kuopio, Finland (KUO)
6.08817e-05 --- Belgaum, India (IXG)
6.08817e-05 --- Pondicherry, India (PNY)
6.08817e-05 --- Mysore Airport, India (MYQ)
6.08623e-05 --- Dothan Rgnl, United States (DHN)
6.08623e-05 --- Columbus Metropolitan Airport, United States (CSG)
6.08623e-05 --- Golden Triangle Regional Airport, United States (GTR)
6.08623e-05 --- Key Field, United States (MEI)
6.08623e-05 --- Valdosta Regional Airport, United States (VLD)
6.08623e-05 --- Hattiesburg Laurel Regional Airport, United States (PIB)
6.08623e-05 --- Northwest Alabama Regional Airport, United States (MSL)
6.08623e-05 --- Brunswick Golden Isles Airport, United States (BQK)
6.08623e-05 --- Southwest Georgia Regional Airport, United States (ABY)
6.08388e-05 --- McClellan-Palomar Airport, United States (CLD)
6.08388e-05 --- Inyokern Airport, United States (IYK)
6.08388e-05 --- Visalia Municipal Airport, United States (VIS)
6.08388e-05 --- Merced Municipal Airport, United States (MCE)
6.08102e-05 --- Dundee, United Kingdom (DND)
6.08102e-05 --- St Gatien, France (DOL)
6.08054e-05 --- Jamnagar, India (JGA)
6.08054e-05 --- Nanded Airport, India (NDC)
6.07619e-05 --- Ziguinchor, Senegal (ZIG)
6.06725e-05 --- Delta County Airport, United States (ESC)
6.06725e-05 --- Pellston Regional Airport of Emmet County Airport, United States (PLN)
6.06725e-05 --- Chippewa County International Airport, United States (CIU)
6.05929e-05 --- Eastern Oregon Regional Airport, United States (PDT)
6.05538e-05 --- General Mariano Matamoros, Mexico (CVJ)
6.05214e-05 --- Sioux Gateway Col Bud Day Fld, United States (SUX)
6.05214e-05 --- Watertown Intl, United States (ART)
6.05214e-05 --- Barkley Regional Airport, United States (PAH)
6.05214e-05 --- Dubuque Rgnl, United States (DBQ)
6.05214e-05 --- Muskegon County Airport, United States (MKG)
6.05214e-05 --- Chippewa Valley Regional Airport, United States (EAU)
6.05214e-05 --- Houghton County Memorial Airport, United States (CMX)
6.05214e-05 --- Waterloo Regional Airport, United States (ALO)
6.0486e-05 --- Khasab, Oman (KHS)
6.04141e-05 --- Lancaster Airport, United States (LNS)
6.04141e-05 --- Raleigh County Memorial Airport, United States (BKW)
6.04141e-05 --- Shenandoah Valley Regional Airport, United States (SHD)
6.04138e-05 --- Kingston, Canada (YGK)
6.04138e-05 --- Chris Hadfield, Canada (YZR)
6.02938e-05 --- Kuressaare, Estonia (URE)
6.02937e-05 --- Augusta State, United States (AUG)
6.02937e-05 --- Knox County Regional Airport, United States (RKD)
6.02937e-05 --- Adirondack Regional Airport, United States (SLK)
6.02937e-05 --- Rutland State Airport, United States (RUT)
6.02887e-05 --- Flagstaff Pulliam Airport, United States (FLG)
6.02887e-05 --- Grant County Airport, United States (SVC)
6.02887e-05 --- Show Low Regional Airport, United States (SOW)
6.02746e-05 --- Bardufoss, Norway (BDU)
6.02746e-05 --- Leirin, Norway (VDB)
6.02746e-05 --- Sorstokken, Norway (SRP)
6.02408e-05 --- Gallivare, Sweden (GEV)
6.02408e-05 --- Ornskoldsvik, Sweden (OER)
6.02408e-05 --- Kiruna, Sweden (KRN)
6.0194e-05 --- Chico Muni, United States (CIC)
6.0194e-05 --- Modesto City Co Harry Sham, United States (MOD)
6.0194e-05 --- Redding Muni, United States (RDD)
6.01726e-05 --- Geiteryggen, Norway (SKE)
6.01232e-05 --- Lampang, Thailand (LPT)
6.01232e-05 --- Khon Kaen, Thailand (KKC)
6.01232e-05 --- Sukhothai, Thailand (THS)
6.01232e-05 --- Trat, Thailand (TDX)
6.00931e-05 --- Nakhchivan Airport, Azerbaijan (NAJ)
6.00931e-05 --- Isparta Süleyman Demirel Airport, Turkey (ISE)
6.00931e-05 --- Adiyaman Airport, Turkey (ADF)
6.00887e-05 --- Sihanoukville, Cambodia (KOS)
6.00513e-05 --- Gyumri, Armenia (LWN)
6.00451e-05 --- Loudes, France (LPY)
6.00451e-05 --- Aurillac, France (AUR)
6.00451e-05 --- Lannion, France (LAI)
6.00332e-05 --- Manistee County-Blacker Airport, United States (MBL)
6.00282e-05 --- Salina Municipal Airport, United States (SLN)
6.00214e-05 --- Agatti, India (AGX)
5.9986e-05 --- Ouarzazate, Morocco (OZZ)
5.99799e-05 --- Tacheng Airport, China (TCG)
5.99746e-05 --- Ioannina, Greece (IOA)
5.99746e-05 --- Aristotelis, Greece (KSO)
5.99746e-05 --- Filippos, Greece (KZI)
5.99746e-05 --- Milos, Greece (MLO)
5.99746e-05 --- Naxos, Greece (JNX)
5.99746e-05 --- Paros, Greece (PAS)
5.99746e-05 --- Syros Airport, Greece (JSY)
5.99061e-05 --- Cambridge, United Kingdom (CBG)
5.98856e-05 --- Jonkoping, Sweden (JKG)
5.96753e-05 --- Athens Ben Epps Airport, United States (AHN)
5.96186e-05 --- Islay, United Kingdom (ILY)
5.96186e-05 --- Tiree, United Kingdom (TRE)
5.96186e-05 --- Barra Airport, United Kingdom (BRR)
5.96186e-05 --- Campbeltown Airport, United Kingdom (CAL)
5.93072e-05 --- Brac, Croatia (BWK)
5.92926e-05 --- Nefta, Tunisia (TOE)
5.90137e-05 --- Arad, Romania (ARW)
5.88959e-05 --- Yushu Batang, China (YUS)
5.88469e-05 --- Logroño-Agoncillo Airport, Spain (RJL)
5.87865e-05 --- Sármellék International Airport, Hungary (SOB)
5.87504e-05 --- Ohrid, Macedonia (OHD)
5.87184e-05 --- Yangyang International Airport, South Korea (YNY)
5.87025e-05 --- Mirecourt, France (EPL)
5.87025e-05 --- Monaco, Monaco (MCM)
5.87009e-05 --- Karup, Denmark (KRP)
5.87009e-05 --- Bornholm Ronne, Denmark (RNN)
5.87009e-05 --- Sonderborg, Denmark (SGD)
5.86673e-05 --- Saab, Sweden (LPI)
5.85843e-05 --- Longvic, France (DIJ)
5.84956e-05 --- Anadolu Airport, Turkey (AOE)
5.83596e-05 --- Banja Luka International Airport, Bosnia and Herzegovina (BNX)
5.82913e-05 --- Taba Intl, Egypt (TCP)
5.82904e-05 --- Kastelorizo, Greece (KZS)
5.82744e-05 --- Burgos Airport, Spain (RGS)
5.80434e-05 --- Tianshui Airport, China (THQ)
5.29661e-05 --- Hornafjordur, Iceland (HFN)
5.29661e-05 --- Husavik, Iceland (HZK)
5.29661e-05 --- Patreksfjordur, Iceland (PFJ)
5.29661e-05 --- Siglufjordur, Iceland (SIJ)
5.29661e-05 --- Vestmannaeyjar, Iceland (VEY)
5.29661e-05 --- Winnipeg St Andrews, Canada (YAV)
5.29661e-05 --- Shearwater, Canada (YAW)
5.29661e-05 --- Tofino, Canada (YAZ)
5.29661e-05 --- Kugaaruk, Canada (YBB)
5.29661e-05 --- Brandon Muni, Canada (YBR)
5.29661e-05 --- Miramichi, Canada (YCH)
5.29661e-05 --- Coronation, Canada (YCT)
5.29661e-05 --- Chilliwack, Canada (YCW)
5.29661e-05 --- Dawson City, Canada (YDA)
5.29661e-05 --- Burwash, Canada (YDB)
5.29661e-05 --- Princeton, Canada (YDC)
5.29661e-05 --- Dease Lake, Canada (YDL)
5.29661e-05 --- Dauphin Barker, Canada (YDN)
5.29661e-05 --- Estevan, Canada (YEN)
5.29661e-05 --- Edson, Canada (YET)
5.29661e-05 --- Eureka, Canada (YEU)
5.29661e-05 --- Fort Resolution, Canada (YFR)
5.29661e-05 --- Hudson Bay, Canada (YHB)
5.29661e-05 --- Atikokan Muni, Canada (YIB)
5.29661e-05 --- St Jean, Canada (YJN)
5.29661e-05 --- Kindersley, Canada (YKY)
5.29661e-05 --- Buttonville Muni, Canada (YKZ)
5.29661e-05 --- Chapleau, Canada (YLD)
5.29661e-05 --- Meadow Lake, Canada (YLJ)
5.29661e-05 --- Alert, Canada (YLT)
5.29661e-05 --- Mayo, Canada (YMA)
5.29661e-05 --- Moose Jaw Air Vice Marshal C M Mcewen, Canada (YMJ)
5.29661e-05 --- Maniwaki, Canada (YMW)
5.29661e-05 --- Montreal Intl Mirabel, Canada (YMX)
5.29661e-05 --- Gatineau, Canada (YND)
5.29661e-05 --- Matagami, Canada (YNM)
5.29661e-05 --- Old Crow, Canada (YOC)
5.29661e-05 --- Cold Lake, Canada (YOD)
5.29661e-05 --- Prince Albert Glass Field, Canada (YPA)
5.29661e-05 --- Peace River, Canada (YPE)
5.29661e-05 --- Southport, Canada (YPG)
5.29661e-05 --- Peterborough, Canada (YPQ)
5.29661e-05 --- Muskoka, Canada (YQA)
5.29661e-05 --- Watson Lake, Canada (YQH)
5.29661e-05 --- Yorkton Muni, Canada (YQV)
5.29661e-05 --- North Battleford, Canada (YQW)
5.29661e-05 --- Riviere Du Loup, Canada (YRI)
5.29661e-05 --- Rocky Mountain House, Canada (YRM)
5.29661e-05 --- Sherbrooke, Canada (YSC)
5.29661e-05 --- Nanisivik, Canada (YSR)
5.29661e-05 --- Summerside, Canada (YSU)
5.29661e-05 --- Trenton, Canada (YTR)
5.29661e-05 --- La Ronge, Canada (YVC)
5.29661e-05 --- Vermilion, Canada (YVG)
5.29661e-05 --- Buffalo Narrows, Canada (YVT)
5.29661e-05 --- Wiarton, Canada (YVV)
5.29661e-05 --- Petawawa, Canada (YWA)
5.29661e-05 --- Wrigley, Canada (YWY)
5.29661e-05 --- Edmonton City Centre, Canada (YXD)
5.29661e-05 --- Timiskaming Rgnl, Canada (YXR)
5.29661e-05 --- Swift Current, Canada (YYN)
5.29661e-05 --- Armstrong, Canada (YYW)
5.29661e-05 --- Downsview, Canada (YZD)
5.29661e-05 --- Gore Bay Manitoulin, Canada (YZE)
5.29661e-05 --- Slave Lake, Canada (YZH)
5.29661e-05 --- Whitecourt, Canada (YZU)
5.29661e-05 --- Teslin, Canada (YZW)
5.29661e-05 --- Greenwood, Canada (YZX)
5.29661e-05 --- Faro, Canada (ZFA)
5.29661e-05 --- Fort Mcpherson, Canada (ZFM)
5.29661e-05 --- Boufarik, Algeria (QFD)
5.29661e-05 --- Hassi R Mel, Algeria (HRM)
5.29661e-05 --- Bou Chekif, Algeria (TID)
5.29661e-05 --- Ech Cheliff, Algeria (QAS)
5.29661e-05 --- Tafaraoui, Algeria (TAF)
5.29661e-05 --- El Golea, Algeria (ELG)
5.29661e-05 --- Timimoun, Algeria (TMX)
5.29661e-05 --- Bouake, Cote d'Ivoire (BYK)
5.29661e-05 --- Daloa, Cote d'Ivoire (DJO)
5.29661e-05 --- Korhogo, Cote d'Ivoire (HGO)
5.29661e-05 --- Man, Cote d'Ivoire (MJC)
5.29661e-05 --- San Pedro, Cote d'Ivoire (SPY)
5.29661e-05 --- Yamoussoukro, Cote d'Ivoire (ASK)
5.29661e-05 --- Akure, Nigeria (AKR)
5.29661e-05 --- Gusau, Nigeria (QUS)
5.29661e-05 --- Makurdi, Nigeria (MDI)
5.29661e-05 --- Minna New, Nigeria (MXJ)
5.29661e-05 --- Zaria, Nigeria (ZAR)
5.29661e-05 --- Maradi, Niger (MFQ)
5.29661e-05 --- Tahoua, Niger (THZ)
5.29661e-05 --- Manu Dayak, Niger (AJY)
5.29661e-05 --- Zinder, Niger (ZND)
5.29661e-05 --- Gafsa, Tunisia (GAF)
5.29661e-05 --- Gabes, Tunisia (GAE)
5.29661e-05 --- El Borma, Tunisia (EBM)
5.29661e-05 --- Niamtougou International, Togo (LRL)
5.29661e-05 --- Wevelgem, Belgium (QKT)
5.29661e-05 --- Oostende, Belgium (OST)
5.29661e-05 --- Bautzen, Germany (BBJ)
5.29661e-05 --- Altenburg Nobitz, Germany (AOC)
5.29661e-05 --- Putnam County Airport, United States (4I7)
5.29661e-05 --- Barth, Germany (BBH)
5.29661e-05 --- Tempelhof, Germany (THF)
5.29661e-05 --- Mannheim City, Germany (MHG)
5.29661e-05 --- Hamburg Finkenwerder, Germany (XFW)
5.29661e-05 --- Kiel Holtenau, Germany (KEL)
5.29661e-05 --- Arnsberg Menden, Germany (ZCA)
5.29661e-05 --- Essen Mulheim, Germany (ESS)
5.29661e-05 --- Monchengladbach, Germany (MGL)
5.29661e-05 --- Augsburg, Germany (AGB)
5.29661e-05 --- Oberpfaffenhofen, Germany (OBF)
5.29661e-05 --- Schwerin Parchim, Germany (SZW)
5.29661e-05 --- Stendal Borstel, Germany (ZSN)
5.29661e-05 --- Bayreuth, Germany (BYU)
5.29661e-05 --- Hof Plauen, Germany (HOQ)
5.29661e-05 --- Koblenz Winningen, Germany (ZNV)
5.29661e-05 --- Trier Fohren, Germany (ZQF)
5.29661e-05 --- Speyer, Germany (ZQC)
5.29661e-05 --- Donaueschingen Villingen, Germany (ZQL)
5.29661e-05 --- Braunschweig Wolfsburg, Germany (BWE)
5.29661e-05 --- Bremerhaven, Germany (BRV)
5.29661e-05 --- Emden, Germany (EME)
5.29661e-05 --- Wilhelmshaven Mariensiel, Germany (WVN)
5.29661e-05 --- Borkum, Germany (BMK)
5.29661e-05 --- Norderney, Germany (NRD)
5.29661e-05 --- Flensburg Schaferhaus, Germany (FLF)
5.29661e-05 --- Parnu, Estonia (EPU)
5.29661e-05 --- Enontekio, Finland (ENF)
5.29661e-05 --- Halli, Finland (KEV)
5.29661e-05 --- Helsinki Malmi, Finland (HEM)
5.29661e-05 --- Hyvinkaa, Finland (HYV)
5.29661e-05 --- Jyvaskyla, Finland (JYV)
5.29661e-05 --- Kauhava, Finland (KAU)
5.29661e-05 --- Mikkeli, Finland (MIK)
5.29661e-05 --- Sodankyla, Finland (SOT)
5.29661e-05 --- Utti, Finland (QVY)
5.29661e-05 --- Varkaus, Finland (VRK)
5.29661e-05 --- St Angelo, United Kingdom (ENK)
5.29661e-05 --- Coventry, United Kingdom (CVT)
5.29661e-05 --- Lyneham, United Kingdom (LYE)
5.29661e-05 --- Yeovilton, United Kingdom (YEO)
5.29661e-05 --- Swansea, United Kingdom (SWS)
5.29661e-05 --- Plymouth, United Kingdom (PLH)
5.29661e-05 --- Lasham, United Kingdom (QLA)
5.29661e-05 --- Shoreham, United Kingdom (ESH)
5.29661e-05 --- Biggin Hill, United Kingdom (BQH)
5.29661e-05 --- Farnborough, United Kingdom (FAB)
5.29661e-05 --- Blackbushe, United Kingdom (BBS)
5.29661e-05 --- Lydd, United Kingdom (LYX)
5.29661e-05 --- Carlisle, United Kingdom (CAX)
5.29661e-05 --- Walney Island, United Kingdom (BWF)
5.29661e-05 --- Hawarden, United Kingdom (CEG)
5.29661e-05 --- Scatsta, United Kingdom (SDZ)
5.29661e-05 --- Leuchars, United Kingdom (ADX)
5.29661e-05 --- Lossiemouth, United Kingdom (LMO)
5.29661e-05 --- Bristol Filton, United Kingdom (FZO)
5.29661e-05 --- Mildenhall, United Kingdom (MHZ)
5.29661e-05 --- Fairford, United Kingdom (FFD)
5.29661e-05 --- Brize Norton, United Kingdom (BZZ)
5.29661e-05 --- Odiham, United Kingdom (ODH)
5.29661e-05 --- Northolt, United Kingdom (NHT)
