Reading Airport file from airports.txt
There were 5740 Airports with IATA code
Reading Routes file from routes.txt
Correct routes found : 68292
Airports found in routes : 39387
There are 2455 airports that are dead ends

     ###############################################################################
     ............... Page Rank --- Airport name (Airport code) .....................
     ###############################################################################
     
0.0001641316 --- J M Nkomo Intl, Zimbabwe (BUQ)
0.0001641316 --- Moshoeshoe I Intl, Lesotho (MSU)
0.0001641299 --- South Bimini, Bahamas (BIM)
0.0001641292 --- Northern Maine Rgnl At Presque Isle, United States (PQI)
0.0001641165 --- Columbia Rgnl, United States (COU)
0.0001641165 --- Champaign, United States (CMI)
0.0001641165 --- Manhattan Reigonal, United States (MHK)
0.000164113 --- Dien Bien Phu Airport, Vietnam (DIN)
0.000164109 --- Mammoth Yosemite Airport, United States (MMH)
0.0001641088 --- Southwest Oregon Regional Airport, United States (OTH)
0.0001641088 --- Klamath Falls Airport, United States (LMT)
0.0001641076 --- Greenbrier Valley Airport, United States (LWB)
0.000164106 --- Blackall, Australia (BKQ)
0.000164106 --- Barcaldine Airport, Australia (BCI)
0.0001641007 --- Longyan Airport, China (LCX)
0.0001640988 --- Williamsport Rgnl, United States (IPT)
0.0001640988 --- Tweed-New Haven Airport, United States (HVN)
0.0001640972 --- Sawyer International Airport, United States (MQT)
0.000164096 --- Ca Mau, Vietnam (CAH)
0.000164096 --- Co Ong Airport, Vietnam (VCS)
0.0001640948 --- Muhammad Salahuddin, Indonesia (BMU)
0.0001640938 --- Arba Minch, Ethiopia (AMH)
0.0001640938 --- Bahir Dar, Ethiopia (BJR)
0.0001640938 --- Asosa, Ethiopia (ASO)
0.0001640926 --- Geiteryggen, Norway (SKE)
0.0001640835 --- Shillong Airport, India (SHL)
0.0001640827 --- Cedar City Rgnl, United States (CDC)
0.0001640827 --- Bert Mooney Airport, United States (BTM)
0.0001640827 --- Magic Valley Regional Airport, United States (TWF)
0.0001640827 --- Pocatello Regional Airport, United States (PIH)
0.0001640827 --- Elko Regional Airport, United States (EKO)
0.0001640827 --- Yellowstone Airport, United States (WYS)
0.0001640805 --- Zhaotong Airport, China (ZAT)
0.0001640805 --- Baoshan Airport, China (BSD)
0.0001640805 --- Lincang Airport, China (LNJ)
0.0001640805 --- Wenshan Airport, China (WNH)
0.0001640785 --- Mid-Ohio Valley Regional Airport, United States (PKB)
0.0001640753 --- Armidale, Australia (ARM)
0.0001640753 --- Cobar Airport, Australia (CAZ)
0.0001640753 --- Cooma Snowy Mountains Airport, Australia (OOM)
0.0001640753 --- Mount Hotham Airport, Australia (MHU)
0.0001640753 --- Lismore Airport, Australia (LSY)
0.0001640753 --- Moree Airport, Australia (MRZ)
0.0001640753 --- Narrabri Airport, Australia (NAA)
0.0001640751 --- Kidlington, United Kingdom (OXF)
0.0001640711 --- Middle Georgia Rgnl, United States (MCN)
0.0001640703 --- Antique, Philippines (SJI)
0.0001640703 --- Virac Airport, Philippines (VRC)
0.0001640703 --- Cauayan Airport, Philippines (CYZ)
0.0001640676 --- Belgaum, India (IXG)
0.0001640676 --- Pondicherry, India (PNY)
0.0001640676 --- Mysore Airport, India (MYQ)
0.0001640667 --- Lloydminster, Canada (YLL)
0.0001640667 --- Lethbridge, Canada (YQL)
0.0001640667 --- Medicine Hat, Canada (YXH)
0.000164062 --- Williamson Country Regional Airport, United States (MWA)
0.000164062 --- Jonesboro Muni, United States (JBR)
0.000164062 --- Waynesville Rgnl Arpt At Forney Fld, United States (TBN)
0.000164062 --- Quincy Regional Baldwin Field, United States (UIN)
0.000164062 --- Kirksville Regional Airport, United States (IRK)
0.000164062 --- Cape Girardeau Regional Airport, United States (CGI)
0.0001640619 --- Mersa Matruh, Egypt (MUH)
0.0001640574 --- San Sebastian, Spain (EAS)
0.0001640559 --- Yongzhou Lingling Airport, China (LLF)
0.0001640537 --- Ohrid, Macedonia (OHD)
0.000164052 --- Rafha, Saudi Arabia (RAH)
0.000164052 --- Turaif, Saudi Arabia (TUI)
0.000164052 --- Prince Abdul Majeed Airport, Saudi Arabia (ULH)
0.0001640505 --- Chetumal Intl, Mexico (CTM)
0.0001640505 --- General Pedro Jose Mendez Intl, Mexico (CVM)
0.0001640505 --- Lazaro Cardenas, Mexico (LZC)
0.0001640505 --- Minatitlan, Mexico (MTT)
0.0001640505 --- Quetzalcoatl Intl, Mexico (NLD)
0.0001640505 --- Tapachula Intl, Mexico (TAP)
0.0001640505 --- Lencero Airport, Mexico (JAL)
0.000164049 --- Yuma Mcas Yuma Intl, United States (YUM)
0.000164047 --- Penticton, Canada (YYF)
0.000164047 --- Sandspit, Canada (YZP)
0.000164047 --- Masset Airport, Canada (ZMT)
0.000164047 --- Powell River Airport, Canada (YPW)
0.000164047 --- Trail Airport, Canada (YZZ)
0.000164039 --- Ivalo, Finland (IVL)
0.000164039 --- Joensuu, Finland (JOE)
0.000164039 --- Kuusamo, Finland (KAO)
0.000164039 --- Kuopio, Finland (KUO)
0.0001640383 --- Salina Municipal Airport, United States (SLN)
0.0001640378 --- Khasab, Oman (KHS)
0.0001640372 --- Qamdo Bangda Airport, China (BPX)
0.0001640372 --- Nyingchi Airport, China (LZY)
0.0001640372 --- Panzhihua, China (PZI)
0.0001640372 --- Shigatse Peace Airport, China (RKZ)
0.0001640359 --- Athens Ben Epps Airport, United States (AHN)
0.0001640354 --- Nefta, Tunisia (TOE)
0.000164032 --- Waterford, Ireland (WAT)
0.0001640317 --- Longvic, France (DIJ)
0.0001640291 --- Arad, Romania (ARW)
0.0001640291 --- Devonport Airport, Australia (DPO)
0.0001640289 --- Islay, United Kingdom (ILY)
0.0001640289 --- Tiree, United Kingdom (TRE)
0.0001640289 --- Barra Airport, United Kingdom (BRR)
0.0001640289 --- Campbeltown Airport, United Kingdom (CAL)
0.0001640263 --- Kangding Airport, China (KGT)
0.0001640231 --- Ouarzazate, Morocco (OZZ)
0.0001640214 --- Gogebic Iron County Airport, United States (IWD)
0.0001640214 --- Chisholm Hibbing, United States (HIB)
0.0001640214 --- Fort Dodge Rgnl, United States (FOD)
0.0001640214 --- Aberdeen Regional Airport, United States (ABR)
0.0001640214 --- Mason City Municipal, United States (MCW)
0.0001640143 --- Tacheng Airport, China (TCG)
0.0001640117 --- Wejh, Saudi Arabia (EJH)
0.0001640117 --- Ugolny Airport, Russia (DYR)
0.0001640117 --- Petrozavodsk Airport, Russia (PES)
0.0001640117 --- Elista Airport, Russia (ESL)
0.0001640117 --- Ulyanovsk East Airport, Russia (ULY)
0.0001640117 --- Orsk Airport, Russia (OSW)
0.0001640117 --- Penza Airport, Russia (PEZ)
0.0001640117 --- Kirovsk-Apatity Airport, Russia (KVK)
0.0001640117 --- Gorno-Altaysk Airport, Russia (RGK)
0.0001640117 --- Qabala Airport, Azerbaijan (GBB)
0.0001640042 --- Pago Pago Intl, American Samoa (PPG)
0.0001639989 --- Ioannina, Greece (IOA)
0.0001639989 --- Aristotelis, Greece (KSO)
0.0001639989 --- Filippos, Greece (KZI)
0.0001639989 --- Milos, Greece (MLO)
0.0001639989 --- Naxos, Greece (JNX)
0.0001639989 --- Paros, Greece (PAS)
0.0001639989 --- Syros Airport, Greece (JSY)
0.0001639977 --- Tainan, Taiwan (TNN)
0.0001639942 --- East Texas Rgnl, United States (GGG)
0.0001639942 --- Garden City Rgnl, United States (GCK)
0.0001639942 --- Southeast Texas Rgnl, United States (BPT)
0.0001639942 --- Sheppard Afb Wichita Falls Muni, United States (SPS)
0.0001639942 --- Waco Rgnl, United States (ACT)
0.0001639942 --- San Angelo Rgnl Mathis Fld, United States (SJT)
0.0001639942 --- Abilene Rgnl, United States (ABI)
0.0001639942 --- Roswell Intl Air Center, United States (ROW)
0.0001639942 --- Texarkana Rgnl Webb Fld, United States (TXK)
0.0001639942 --- Lawton-Fort Sill Regional Airport, United States (LAW)
0.0001639942 --- Joplin Rgnl, United States (JLN)
0.0001639941 --- Mercedita, Puerto Rico (PSE)
0.0001639941 --- Sármellék International Airport, Hungary (SOB)
0.0001639911 --- Salamanca, Spain (SLM)
0.0001639877 --- Eastern Oregon Regional Airport, United States (PDT)
0.0001639875 --- Gallivare, Sweden (GEV)
0.0001639875 --- Ornskoldsvik, Sweden (OER)
0.0001639875 --- Kiruna, Sweden (KRN)
0.000163984 --- Loudes, France (LPY)
0.000163984 --- Aurillac, France (AUR)
0.000163984 --- Lannion, France (LAI)
0.0001639837 --- Lynchburg Regional Preston Glenn Field, United States (LYH)
0.0001639828 --- Bardufoss, Norway (BDU)
0.0001639828 --- Leirin, Norway (VDB)
0.0001639828 --- Sorstokken, Norway (SRP)
0.0001639821 --- Jamnagar, India (JGA)
0.0001639821 --- Nanded Airport, India (NDC)
0.000163981 --- Bathurst Airport, Canada (ZBF)
0.0001639792 --- Sultan Azlan Shah, Malaysia (IPH)
0.0001639782 --- Manistee County-Blacker Airport, United States (MBL)
0.0001639759 --- Lea Co Rgnl, United States (HOB)
0.0001639759 --- Victoria Regional Airport, United States (VCT)
0.000163975 --- General Mariano Matamoros, Mexico (CVJ)
0.0001639748 --- Delta County Airport, United States (ESC)
0.0001639748 --- Pellston Regional Airport of Emmet County Airport, United States (PLN)
0.0001639748 --- Chippewa County International Airport, United States (CIU)
0.0001639739 --- Talavera La Real, Spain (BJZ)
0.0001639716 --- Cherif El Idrissi, Morocco (AHU)
0.0001639714 --- Kanpur, India (KNU)
0.0001639714 --- Ludhiana, India (LUH)
0.0001639694 --- Kastelorizo, Greece (KZS)
0.0001639675 --- Mirecourt, France (EPL)
0.0001639675 --- Monaco, Monaco (MCM)
0.0001639668 --- Riverton Regional, United States (RIW)
0.0001639668 --- Four Corners Rgnl, United States (FMN)
0.0001639668 --- Telluride, United States (TEX)
0.0001639668 --- Cortez Muni, United States (CEZ)
0.0001639668 --- Sheridan County Airport, United States (SHR)
0.0001639668 --- Laramie Regional Airport, United States (LAR)
0.0001639668 --- Kearney Municipal Airport, United States (EAR)
0.0001639668 --- San Luis Valley Regional Airport, United States (ALS)
0.0001639668 --- Vernal Regional Airport, United States (VEL)
0.0001639658 --- Bolzano, Italy (BZO)
0.0001639647 --- Augusta State, United States (AUG)
0.0001639647 --- Knox County Regional Airport, United States (RKD)
0.0001639647 --- Adirondack Regional Airport, United States (SLK)
0.0001639647 --- Rutland State Airport, United States (RUT)
0.0001639564 --- Lancaster Airport, United States (LNS)
0.0001639564 --- Raleigh County Memorial Airport, United States (BKW)
0.0001639564 --- Shenandoah Valley Regional Airport, United States (SHD)
0.0001639547 --- Yakima Air Terminal McAllister Field, United States (YKM)
0.0001639547 --- Walla Walla Regional Airport, United States (ALW)
0.0001639547 --- Pangborn Field, United States (EAT)
0.0001639546 --- Manston, United Kingdom (MSE)
0.0001639514 --- Dothan Rgnl, United States (DHN)
0.0001639514 --- Columbus Metropolitan Airport, United States (CSG)
0.0001639514 --- Golden Triangle Regional Airport, United States (GTR)
0.0001639514 --- Key Field, United States (MEI)
0.0001639514 --- Valdosta Regional Airport, United States (VLD)
0.0001639514 --- Hattiesburg Laurel Regional Airport, United States (PIB)
0.0001639514 --- Northwest Alabama Regional Airport, United States (MSL)
0.0001639514 --- Brunswick Golden Isles Airport, United States (BQK)
0.0001639514 --- Southwest Georgia Regional Airport, United States (ABY)
0.0001639483 --- Gyumri, Armenia (LWN)
0.000163946 --- Flagstaff Pulliam Airport, United States (FLG)
0.000163946 --- Grant County Airport, United States (SVC)
0.000163946 --- Show Low Regional Airport, United States (SOW)
0.0001639428 --- Nakhchivan Airport, Azerbaijan (NAJ)
0.0001639428 --- Isparta Süleyman Demirel Airport, Turkey (ISE)
0.0001639428 --- Adiyaman Airport, Turkey (ADF)
0.0001639234 --- Naples Muni, United States (APF)
0.0001639225 --- Sioux Gateway Col Bud Day Fld, United States (SUX)
0.0001639225 --- Watertown Intl, United States (ART)
0.0001639225 --- Barkley Regional Airport, United States (PAH)
0.0001639225 --- Dubuque Rgnl, United States (DBQ)
0.0001639225 --- Muskegon County Airport, United States (MKG)
0.0001639225 --- Chippewa Valley Regional Airport, United States (EAU)
0.0001639225 --- Houghton County Memorial Airport, United States (CMX)
0.0001639225 --- Waterloo Regional Airport, United States (ALO)
0.0001639212 --- Chico Muni, United States (CIC)
0.0001639212 --- Modesto City Co Harry Sham, United States (MOD)
0.0001639212 --- Redding Muni, United States (RDD)
0.0001639149 --- Kingston, Canada (YGK)
0.0001639149 --- Chris Hadfield, Canada (YZR)
0.0001639139 --- Karup, Denmark (KRP)
0.0001639139 --- Bornholm Ronne, Denmark (RNN)
0.0001639139 --- Sonderborg, Denmark (SGD)
0.0001639136 --- Tianshui Airport, China (THQ)
0.0001639135 --- Lampang, Thailand (LPT)
0.0001639135 --- Khon Kaen, Thailand (KKC)
0.0001639135 --- Sukhothai, Thailand (THS)
0.0001639135 --- Trat, Thailand (TDX)
0.0001639031 --- McClellan-Palomar Airport, United States (CLD)
0.0001639031 --- Inyokern Airport, United States (IYK)
0.0001639031 --- Visalia Municipal Airport, United States (VIS)
0.0001639031 --- Merced Municipal Airport, United States (MCE)
0.0001638954 --- Banja Luka International Airport, Bosnia and Herzegovina (BNX)
0.0001638944 --- Anadolu Airport, Turkey (AOE)
0.000163892 --- Yangyang International Airport, South Korea (YNY)
0.0001638904 --- Logroño-Agoncillo Airport, Spain (RJL)
0.0001638883 --- Taba Intl, Egypt (TCP)
0.0001638837 --- Burgos Airport, Spain (RGS)
0.0001638774 --- Saab, Sweden (LPI)
0.0001638002 --- Hornafjordur, Iceland (HFN)
0.0001638002 --- Husavik, Iceland (HZK)
0.0001638002 --- Patreksfjordur, Iceland (PFJ)
0.0001638002 --- Siglufjordur, Iceland (SIJ)
0.0001638002 --- Vestmannaeyjar, Iceland (VEY)
0.0001638002 --- Winnipeg St Andrews, Canada (YAV)
0.0001638002 --- Shearwater, Canada (YAW)
0.0001638002 --- Tofino, Canada (YAZ)
0.0001638002 --- Kugaaruk, Canada (YBB)
0.0001638002 --- Brandon Muni, Canada (YBR)
0.0001638002 --- Miramichi, Canada (YCH)
0.0001638002 --- Coronation, Canada (YCT)
0.0001638002 --- Chilliwack, Canada (YCW)
0.0001638002 --- Dawson City, Canada (YDA)
0.0001638002 --- Burwash, Canada (YDB)
0.0001638002 --- Princeton, Canada (YDC)
0.0001638002 --- Dease Lake, Canada (YDL)
0.0001638002 --- Dauphin Barker, Canada (YDN)
0.0001638002 --- Estevan, Canada (YEN)
0.0001638002 --- Edson, Canada (YET)
0.0001638002 --- Eureka, Canada (YEU)
0.0001638002 --- Fort Resolution, Canada (YFR)
0.0001638002 --- Hudson Bay, Canada (YHB)
0.0001638002 --- Atikokan Muni, Canada (YIB)
0.0001638002 --- St Jean, Canada (YJN)
0.0001638002 --- Kindersley, Canada (YKY)
0.0001638002 --- Buttonville Muni, Canada (YKZ)
0.0001638002 --- Chapleau, Canada (YLD)
0.0001638002 --- Meadow Lake, Canada (YLJ)
0.0001638002 --- Alert, Canada (YLT)
0.0001638002 --- Mayo, Canada (YMA)
0.0001638002 --- Moose Jaw Air Vice Marshal C M Mcewen, Canada (YMJ)
0.0001638002 --- Maniwaki, Canada (YMW)
0.0001638002 --- Montreal Intl Mirabel, Canada (YMX)
0.0001638002 --- Gatineau, Canada (YND)
0.0001638002 --- Matagami, Canada (YNM)
0.0001638002 --- Old Crow, Canada (YOC)
0.0001638002 --- Cold Lake, Canada (YOD)
0.0001638002 --- Prince Albert Glass Field, Canada (YPA)
0.0001638002 --- Peace River, Canada (YPE)
0.0001638002 --- Southport, Canada (YPG)
0.0001638002 --- Peterborough, Canada (YPQ)
0.0001638002 --- Muskoka, Canada (YQA)
0.0001638002 --- Watson Lake, Canada (YQH)
0.0001638002 --- Yorkton Muni, Canada (YQV)
0.0001638002 --- North Battleford, Canada (YQW)
0.0001638002 --- Riviere Du Loup, Canada (YRI)
0.0001638002 --- Rocky Mountain House, Canada (YRM)
0.0001638002 --- Sherbrooke, Canada (YSC)
0.0001638002 --- Nanisivik, Canada (YSR)
0.0001638002 --- Summerside, Canada (YSU)
0.0001638002 --- Trenton, Canada (YTR)
0.0001638002 --- La Ronge, Canada (YVC)
0.0001638002 --- Vermilion, Canada (YVG)
0.0001638002 --- Buffalo Narrows, Canada (YVT)
0.0001638002 --- Wiarton, Canada (YVV)
0.0001638002 --- Petawawa, Canada (YWA)
0.0001638002 --- Wrigley, Canada (YWY)
0.0001638002 --- Edmonton City Centre, Canada (YXD)
0.0001638002 --- Timiskaming Rgnl, Canada (YXR)
0.0001638002 --- Swift Current, Canada (YYN)
0.0001638002 --- Armstrong, Canada (YYW)
0.0001638002 --- Downsview, Canada (YZD)
0.0001638002 --- Gore Bay Manitoulin, Canada (YZE)
0.0001638002 --- Slave Lake, Canada (YZH)
0.0001638002 --- Whitecourt, Canada (YZU)
0.0001638002 --- Teslin, Canada (YZW)
0.0001638002 --- Greenwood, Canada (YZX)
0.0001638002 --- Faro, Canada (ZFA)
0.0001638002 --- Fort Mcpherson, Canada (ZFM)
0.0001638002 --- Boufarik, Algeria (QFD)
0.0001638002 --- Hassi R Mel, Algeria (HRM)
0.0001638002 --- Bou Chekif, Algeria (TID)
0.0001638002 --- Ech Cheliff, Algeria (QAS)
0.0001638002 --- Tafaraoui, Algeria (TAF)
0.0001638002 --- El Golea, Algeria (ELG)
0.0001638002 --- Timimoun, Algeria (TMX)
0.0001638002 --- Bouake, Cote d'Ivoire (BYK)
0.0001638002 --- Daloa, Cote d'Ivoire (DJO)
0.0001638002 --- Korhogo, Cote d'Ivoire (HGO)
0.0001638002 --- Man, Cote d'Ivoire (MJC)
0.0001638002 --- San Pedro, Cote d'Ivoire (SPY)
0.0001638002 --- Yamoussoukro, Cote d'Ivoire (ASK)
0.0001638002 --- Akure, Nigeria (AKR)
0.0001638002 --- Gusau, Nigeria (QUS)
0.0001638002 --- Makurdi, Nigeria (MDI)
0.0001638002 --- Minna New, Nigeria (MXJ)
0.0001638002 --- Zaria, Nigeria (ZAR)
0.0001638002 --- Maradi, Niger (MFQ)
0.0001638002 --- Tahoua, Niger (THZ)
0.0001638002 --- Manu Dayak, Niger (AJY)
0.0001638002 --- Zinder, Niger (ZND)
0.0001638002 --- Gafsa, Tunisia (GAF)
0.0001638002 --- Gabes, Tunisia (GAE)
0.0001638002 --- El Borma, Tunisia (EBM)
0.0001638002 --- Niamtougou International, Togo (LRL)
0.0001638002 --- Wevelgem, Belgium (QKT)
0.0001638002 --- Oostende, Belgium (OST)
0.0001638002 --- Bautzen, Germany (BBJ)
0.0001638002 --- Altenburg Nobitz, Germany (AOC)
0.0001638002 --- Putnam County Airport, United States (4I7)
0.0001638002 --- Barth, Germany (BBH)
0.0001638002 --- Tempelhof, Germany (THF)
0.0001638002 --- Mannheim City, Germany (MHG)
0.0001638002 --- Hamburg Finkenwerder, Germany (XFW)
0.0001638002 --- Kiel Holtenau, Germany (KEL)
0.0001638002 --- Arnsberg Menden, Germany (ZCA)
0.0001638002 --- Essen Mulheim, Germany (ESS)
0.0001638002 --- Monchengladbach, Germany (MGL)
0.0001638002 --- Augsburg, Germany (AGB)
0.0001638002 --- Oberpfaffenhofen, Germany (OBF)
0.0001638002 --- Schwerin Parchim, Germany (SZW)
0.0001638002 --- Stendal Borstel, Germany (ZSN)
0.0001638002 --- Bayreuth, Germany (BYU)
0.0001638002 --- Hof Plauen, Germany (HOQ)
0.0001638002 --- Koblenz Winningen, Germany (ZNV)
0.0001638002 --- Trier Fohren, Germany (ZQF)
0.0001638002 --- Speyer, Germany (ZQC)
0.0001638002 --- Donaueschingen Villingen, Germany (ZQL)
0.0001638002 --- Braunschweig Wolfsburg, Germany (BWE)
0.0001638002 --- Bremerhaven, Germany (BRV)
0.0001638002 --- Emden, Germany (EME)
0.0001638002 --- Wilhelmshaven Mariensiel, Germany (WVN)
0.0001638002 --- Borkum, Germany (BMK)
0.0001638002 --- Norderney, Germany (NRD)
0.0001638002 --- Flensburg Schaferhaus, Germany (FLF)
0.0001638002 --- Parnu, Estonia (EPU)
0.0001638002 --- Enontekio, Finland (ENF)
0.0001638002 --- Halli, Finland (KEV)
0.0001638002 --- Helsinki Malmi, Finland (HEM)
0.0001638002 --- Hyvinkaa, Finland (HYV)
0.0001638002 --- Jyvaskyla, Finland (JYV)
0.0001638002 --- Kauhava, Finland (KAU)
0.0001638002 --- Mikkeli, Finland (MIK)
0.0001638002 --- Sodankyla, Finland (SOT)
0.0001638002 --- Utti, Finland (QVY)
0.0001638002 --- Varkaus, Finland (VRK)
0.0001638002 --- St Angelo, United Kingdom (ENK)
0.0001638002 --- Coventry, United Kingdom (CVT)
0.0001638002 --- Lyneham, United Kingdom (LYE)
0.0001638002 --- Yeovilton, United Kingdom (YEO)
0.0001638002 --- Swansea, United Kingdom (SWS)
0.0001638002 --- Plymouth, United Kingdom (PLH)
0.0001638002 --- Lasham, United Kingdom (QLA)
0.0001638002 --- Shoreham, United Kingdom (ESH)
0.0001638002 --- Biggin Hill, United Kingdom (BQH)
0.0001638002 --- Farnborough, United Kingdom (FAB)
0.0001638002 --- Blackbushe, United Kingdom (BBS)
0.0001638002 --- Lydd, United Kingdom (LYX)
0.0001638002 --- Carlisle, United Kingdom (CAX)
0.0001638002 --- Walney Island, United Kingdom (BWF)
0.0001638002 --- Hawarden, United Kingdom (CEG)
0.0001638002 --- Scatsta, United Kingdom (SDZ)
0.0001638002 --- Leuchars, United Kingdom (ADX)
0.0001638002 --- Lossiemouth, United Kingdom (LMO)
0.0001638002 --- Bristol Filton, United Kingdom (FZO)
0.0001638002 --- Mildenhall, United Kingdom (MHZ)
0.0001638002 --- Fairford, United Kingdom (FFD)
0.0001638002 --- Brize Norton, United Kingdom (BZZ)
0.0001638002 --- Odiham, United Kingdom (ODH)
0.0001638002 --- Northolt, United Kingdom (NHT)
0.0001638002 --- Coningsby, United Kingdom (QCY)
0.0001638002 --- Honington, United Kingdom (BEQ)
0.0001638002 --- Waddington, United Kingdom (WTN)
0.0001638002 --- Marham, United Kingdom (KNF)
0.0001638002 --- De Kooy, Netherlands (DHR)
0.0001638002 --- Leeuwarden, Netherlands (LWR)
0.0001638002 --- Soesterberg, Netherlands (UTC)
0.0001638002 --- Twenthe, Netherlands (ENS)
0.0001638002 --- Valkenburg, Netherlands (LID)
0.0001638002 --- Woensdrecht, Netherlands (WOE)
0.0001638002 --- Galway, Ireland (GWY)
0.0001638002 --- Sligo, Ireland (SXL)
0.0001638002 --- Odense, Denmark (ODE)
0.0001638002 --- Skrydstrup, Denmark (SKS)
0.0001638002 --- Thisted, Denmark (TED)
0.0001638002 --- Stauning, Denmark (STA)
0.0001638002 --- Lista, Norway (FAN)
0.0001638002 --- Notodden, Norway (NTB)
0.0001638002 --- Orland, Norway (OLA)
0.0001638002 --- Redzikowo, Poland (OSP)
0.0001638002 --- Babimost, Poland (IEG)
0.0001638002 --- Lidkoping, Sweden (LDK)
0.0001638002 --- Skovde, Sweden (KVB)
0.0001638002 --- Trollhattan Vanersborg, Sweden (THN)
0.0001638002 --- Karlskoga, Sweden (KSK)
0.0001638002 --- Mora, Sweden (MXX)
0.0001638002 --- Kristianstad, Sweden (KID)
0.0001638002 --- Landskrona, Sweden (JLD)
0.0001638002 --- Oskarshamn, Sweden (OSK)
0.0001638002 --- Hudiksvall, Sweden (HUV)
0.0001638002 --- Kramfors Solleftea, Sweden (KRF)
0.0001638002 --- Orebro, Sweden (ORB)
0.0001638002 --- Borlange, Sweden (BLE)
0.0001638002 --- Hultsfred, Sweden (HLF)
0.0001638002 --- Gavle, Sweden (GVX)
0.0001638002 --- Spangdahlem Ab, Germany (SPM)
0.0001638002 --- Ramstein Ab, Germany (RMS)
0.0001638002 --- Giebelstadt Aaf, Germany (GHF)
0.0001638002 --- Celle, Germany (ZCN)
0.0001638002 --- Hanau Aaf, Germany (ZNF)
0.0001638002 --- Geilenkirchen, Germany (GKE)
0.0001638002 --- Furstenfeldbruck, Germany (FEL)
0.0001638002 --- Gutersloh, Germany (GUT)
0.0001638002 --- Alexander Bay, South Africa (ALJ)
0.0001638002 --- Aggeneys, South Africa (AGZ)
0.0001638002 --- Bhisho, South Africa (BIY)
0.0001638002 --- Grand Central, South Africa (GCJ)
0.0001638002 --- Kleinsee, South Africa (KLZ)
0.0001638002 --- Ladysmith, South Africa (LAY)
0.0001638002 --- Margate, South Africa (MGH)
0.0001638002 --- Messina, South Africa (MEZ)
0.0001638002 --- Newcastle, South Africa (NCS)
0.0001638002 --- Oudtshoorn, South Africa (DUH)
0.0001638002 --- Pilanesberg Intl, South Africa (NTY)
0.0001638002 --- Queenstown, South Africa (UTW)
0.0001638002 --- Springbok, South Africa (SBU)
0.0001638002 --- Sishen, South Africa (SIS)
0.0001638002 --- Skukuza, South Africa (SZK)
0.0001638002 --- Tzaneen, South Africa (LTA)
0.0001638002 --- Prince Mangosuthu Buthelezi, South Africa (ULD)
0.0001638002 --- Vryburg, South Africa (VRU)
0.0001638002 --- Virginia, South Africa (VIR)
0.0001638002 --- Wonderboom, South Africa (PRY)
0.0001638002 --- Welkom, South Africa (WEL)
0.0001638002 --- Jwaneng, Botswana (JWA)
0.0001638002 --- Selebi Phikwe, Botswana (PKW)
0.0001638002 --- Owando, Congo (Kinshasa) (FTX)
0.0001638002 --- Ouesso, Congo (Kinshasa) (OUE)
0.0001638002 --- Berberati, Central African Republic (BBT)
0.0001638002 --- Tiko, Cameroon (TKC)
0.0001638002 --- Foumban Nkounja, Cameroon (FOM)
0.0001638002 --- Bafoussam, Cameroon (BFX)
0.0001638002 --- Bamenda, Cameroon (BPC)
0.0001638002 --- Yaounde Ville, Cameroon (YAO)
0.0001638002 --- Southdowns, Zambia (KIW)
0.0001638002 --- Bandaressalam, Comoros (NWA)
0.0001638002 --- Ouani, Comoros (AJN)
0.0001638002 --- Miandrivazo, Madagascar (ZVA)
0.0001638002 --- Andapa, Madagascar (ZWA)
0.0001638002 --- Ambilobe, Madagascar (AMB)
0.0001638002 --- Analalava, Madagascar (HVA)
0.0001638002 --- Besalampy, Madagascar (BPY)
0.0001638002 --- Vohimarina, Madagascar (VOH)
0.0001638002 --- Ambalabe, Madagascar (WAI)
0.0001638002 --- Fianarantsoa, Madagascar (WFI)
0.0001638002 --- Farafangana, Madagascar (RVA)
0.0001638002 --- Manakara, Madagascar (WVK)
0.0001638002 --- Mananjary, Madagascar (MNJ)
0.0001638002 --- Morombe, Madagascar (MXM)
0.0001638002 --- Benguela, Angola (BUG)
0.0001638002 --- Culebra Airport, Puerto Rico (CPX)
0.0001638002 --- Negage, Angola (GXG)
0.0001638002 --- Porto Amboim, Angola (PBN)
0.0001638002 --- Uige, Angola (UGO)
0.0001638002 --- Xangongo, Angola (XGN)
0.0001638002 --- Oyem, Gabon (OYE)
0.0001638002 --- Okondja, Gabon (OKN)
0.0001638002 --- Lambarene, Gabon (LBQ)
0.0001638002 --- Bitam, Gabon (BMM)
0.0001638002 --- Port Gentil, Gabon (POG)
0.0001638002 --- Omboue Hopital, Gabon (OMB)
0.0001638002 --- Makokou, Gabon (MKU)
0.0001638002 --- Mvengue, Gabon (MVB)
0.0001638002 --- Principe, Sao Tome and Principe (PCP)
0.0001638002 --- Mocimboa Da Praia, Mozambique (MZB)
0.0001638002 --- Nacala, Mozambique (MNC)
0.0001638002 --- Desroches, Seychelles (DES)
0.0001638002 --- Abeche, Chad (AEH)
0.0001638002 --- Moundou, Chad (MQQ)
0.0001638002 --- Faya Largeau, Chad (FYT)
0.0001638002 --- Buffalo Range, Zimbabwe (BFO)
0.0001638002 --- Kariba Intl, Zimbabwe (KAB)
0.0001638002 --- Masvingo Intl, Zimbabwe (MVZ)
0.0001638002 --- Gweru Thornhill, Zimbabwe (GWE)
0.0001638002 --- Hwange National Park, Zimbabwe (WKM)
0.0001638002 --- Karonga, Malawi (KGJ)
