Reading Airport file from airports.txt
There were 5740 Airports with IATA code
Reading Routes file from routes.txt
Correct routes found : 68292
Airports found in routes : 39387
There are 2455 airports that are dead ends

     ###############################################################################
     ............... Page Rank --- Airport name (Airport code) .....................
     ###############################################################################
     
0.0001307706 --- Kithira, Greece (KIT)
0.0001307413 --- Woerthersee International Airport, Austria (KLU)
0.0001307244 --- Matsumoto, Japan (MMJ)
0.0001307211 --- Al Ahsa, Saudi Arabia (HOF)
0.0001307211 --- Guriat, Saudi Arabia (URY)
0.0001307211 --- Qaisumah, Saudi Arabia (AQI)
0.0001307211 --- Arar, Saudi Arabia (RAE)
0.0001307211 --- Sharurah, Saudi Arabia (SHW)
0.0001307211 --- Al-Jawf Domestic Airport, Saudi Arabia (AJF)
0.0001307211 --- Dawadmi Domestic Airport, Saudi Arabia (DWD)
0.0001307114 --- Zhijiang Airport, China (HJJ)
0.0001307044 --- Hierro, Spain (VDE)
0.0001306977 --- Kerikeri, New Zealand (KKE)
0.0001306977 --- Kaitaia, New Zealand (KAT)
0.0001306977 --- Masterton, New Zealand (MRO)
0.0001306977 --- Paraparaumu, New Zealand (PPQ)
0.0001306977 --- Whakatane, New Zealand (WHK)
0.0001306629 --- Eugenio Maria De Hostos, Puerto Rico (MAZ)
0.0001306406 --- Jixi Airport, China (JXA)
0.0001306267 --- Kijang, Indonesia (TNJ)
0.0001305944 --- Mfuwe, Zambia (MFU)
0.0001305944 --- Chipata Airport, Zambia (CIP)
0.0001305505 --- Sveg, Sweden (EVG)
0.0001305229 --- Mammoth Yosemite Airport, United States (MMH)
0.0001305049 --- Yampa Valley, United States (HDN)
0.0001305049 --- Gunnison - Crested Butte, United States (GUC)
0.0001304997 --- Alpena County Regional Airport, United States (APN)
0.0001304965 --- Zhongwei Xiangshan Airport, China (ZHY)
0.0001304773 --- Simao Airport, China (SYM)
0.0001304734 --- San Luis County Regional Airport, United States (SBP)
0.0001304721 --- Mariana Grajales, Cuba (GAO)
0.0001304721 --- Rafael Cabrera, Cuba (GER)
0.0001304721 --- Hermanos Ameijeiras, Cuba (VTU)
0.0001304574 --- Roskilde, Denmark (RKE)
0.0001304534 --- Lake Charles Rgnl, United States (LCH)
0.0001304534 --- Easterwood Fld, United States (CLL)
0.0001304534 --- Brownsville South Padre Island Intl, United States (BRO)
0.0001304534 --- Tyler Pounds Rgnl, United States (TYR)
0.0001304402 --- Skelleftea, Sweden (SFT)
0.0001304125 --- Pai, Thailand (PYY)
0.0001304108 --- Casa De Campo Intl, Dominican Republic (LRM)
0.0001303758 --- Kronoberg, Sweden (VXO)
0.000130362 --- Beslan Airport, Russia (OGZ)
0.000130362 --- Tunoshna, Russia (IAR)
0.0001303415 --- Fort Smith Rgnl, United States (FSM)
0.0001302743 --- Golmud Airport, China (GOQ)
0.0001302426 --- Angers-Loire Airport, France (ANE)
0.0001302395 --- Hubli Airport, India (HBX)
0.0001302351 --- Changzhoudao Airport, China (WUZ)
0.0001302332 --- Aqaba King Hussein Intl, Jordan (AQJ)
0.0001302225 --- Florence Rgnl, United States (FLO)
0.0001302225 --- Pitt-Greenville Airport, United States (PGV)
0.0001302083 --- Massena Intl Richards Fld, United States (MSS)
0.0001302083 --- Ogdensburg Intl, United States (OGS)
0.0001302082 --- Meixian Airport, China (MXZ)
0.000130207 --- Karamay Airport, China (KRY)
0.0001302004 --- Wick, United Kingdom (WIC)
0.0001301979 --- Arusha, Tanzania (ARK)
0.0001301979 --- Mtwara, Tanzania (MYW)
0.0001301632 --- Panjgur, Pakistan (PJG)
0.0001301534 --- Nanki Shirahama, Japan (SHM)
0.0001301534 --- Monbetsu, Japan (MBE)
0.0001301534 --- Izumo, Japan (IZO)
0.0001301534 --- Tottori, Japan (TTJ)
0.0001301534 --- Hachijojima, Japan (HAC)
0.0001301534 --- Oshima, Japan (OIM)
0.0001301534 --- Noto, Japan (NTQ)
0.0001301534 --- Miyakejima Airport, Japan (MYE)
0.0001301534 --- Shonai Airport, Japan (SYO)
0.0001301534 --- Odate Noshiro Airport, Japan (ONJ)
0.0001301408 --- Forde Bringeland, Norway (FDE)
0.0001301342 --- NAYPYITAW, Burma (NYT)
0.0001301202 --- Decatur, United States (DEC)
0.0001301202 --- Southeast Iowa Regional Airport, United States (BRL)
0.0001301006 --- Tucurui, Brazil (TUR)
0.0001301006 --- Breves Airport, Brazil (BVS)
0.0001300866 --- Ataq, Yemen (AXK)
0.0001300816 --- Columbia Rgnl, United States (COU)
0.0001300816 --- Champaign, United States (CMI)
0.0001300816 --- Manhattan Reigonal, United States (MHK)
0.0001300786 --- Jijel, Algeria (GJL)
0.0001300786 --- Cheikh Larbi Tebessi, Algeria (TEE)
0.0001300786 --- Ghriss, Algeria (MUW)
0.0001300786 --- Sidi Mahdi, Algeria (TGR)
0.0001300786 --- Laghouat, Algeria (LOO)
0.0001300786 --- Guemar Airport, Algeria (ELU)
0.0001300739 --- Bhuj, India (BHJ)
0.0001300739 --- Bhavnagar, India (BHU)
0.0001300739 --- Diu Airport, India (DIU)
0.0001300705 --- Merzifon, Turkey (MZH)
0.0001300705 --- Cardak, Turkey (DNZ)
0.0001300705 --- Kapadokya, Turkey (NAV)
0.0001300705 --- Balikesir Korfez Airport, Turkey (EDO)
0.0001300705 --- Kahramanmaras Airport, Turkey (KCM)
0.000130068 --- Kangra Airport, India (DHM)
0.000130068 --- Gorakhpur Airport, India (GOP)
0.0001300527 --- Melbourne Intl, United States (MLB)
0.0001300527 --- Daytona Beach Intl, United States (DAB)
0.0001300297 --- Chernivtsi International Airport, Ukraine (CWC)
0.0001300283 --- Nis, Serbia (INI)
0.000130006 --- McArthur River Mine Airport, Australia (MCV)
0.0001299438 --- Boone Co, United States (HRO)
0.000129932 --- Roros, Norway (RRS)
0.0001299301 --- Tancredo Thomaz de Faria Airport, Brazil (GPB)
0.0001299061 --- Mc Kellar Sipes Rgnl, United States (MKL)
0.0001298841 --- Phalaborwa, South Africa (PHW)
0.0001298841 --- Polokwane International, South Africa (PTG)
0.0001298841 --- Pietermaritzburg, South Africa (PZB)
0.0001298841 --- Richards Bay, South Africa (RCB)
0.0001298841 --- Mthatha, South Africa (UTT)
0.0001298841 --- Matsapha, Swaziland (MTS)
0.0001298841 --- J M Nkomo Intl, Zimbabwe (BUQ)
0.0001298841 --- Moshoeshoe I Intl, Lesotho (MSU)
0.0001298769 --- Santa Rosa Airport, Brazil (SRA)
0.0001298658 --- Foshan, China (FUO)
0.0001298658 --- Bijie Feixiong Airport, China (BFJ)
0.0001298614 --- Arua Airport, Uganda (RUA)
0.000129857 --- Jose Leonardo Chirinos, Venezuela (CZE)
0.000129857 --- Casique Aramare, Venezuela (PYH)
0.000129857 --- San Tome, Venezuela (SOM)
0.000129857 --- Dr Antonio Nicolas Briceno, Venezuela (VLV)
0.0001298266 --- Fengnin, Taiwan (TTT)
0.000129819 --- Ghat, Libya (GHT)
0.000129819 --- Ghadames East, Libya (LTD)
0.000129819 --- Ubari Airport, Libya (QUB)
0.000129819 --- Gardabya Airport, Libya (SRX)
0.0001298173 --- Blackall, Australia (BKQ)
0.0001298173 --- Barcaldine Airport, Australia (BCI)
0.0001297955 --- Deurne, Belgium (ANR)
0.0001297745 --- Paraburdoo Airport, Australia (PBO)
0.0001297649 --- Craiova, Romania (CRA)
0.0001297648 --- Yakubu Gowon, Nigeria (JOS)
0.0001297648 --- Kaduna, Nigeria (KAD)
0.0001297533 --- Comandante Fap German Arias Graziani, Peru (ATA)
0.0001297533 --- Pedro Canga, Peru (TBP)
0.0001297502 --- Sunyani, Ghana (NYI)
0.0001297416 --- Karlstad Airport, Sweden (KSD)
0.0001297145 --- Tautii Magheraus, Romania (BAY)
0.0001297145 --- Oradea, Romania (OMR)
0.0001297145 --- Satu Mare, Romania (SUJ)
0.0001297145 --- Stefan Cel Mare, Romania (SCV)
0.0001296553 --- Greenbrier Valley Airport, United States (LWB)
0.0001296272 --- Bodaibo, Russia (ODO)
0.0001296241 --- Armidale, Australia (ARM)
0.0001296241 --- Cobar Airport, Australia (CAZ)
0.0001296241 --- Cooma Snowy Mountains Airport, Australia (OOM)
0.0001296241 --- Mount Hotham Airport, Australia (MHU)
0.0001296241 --- Lismore Airport, Australia (LSY)
0.0001296241 --- Moree Airport, Australia (MRZ)
0.0001296241 --- Narrabri Airport, Australia (NAA)
0.0001296156 --- Kufra, Libya (AKF)
0.0001296073 --- Wonju Airport, South Korea (WJU)
0.0001296051 --- Magdeburg-Cochstedt, Germany (CSO)
0.000129587 --- Tongren, China (TEN)
0.000129584 --- Sawyer International Airport, United States (MQT)
0.0001295826 --- Chaoyang Airport, China (CHG)
0.0001295678 --- Liping Airport, China (HZH)
0.0001295614 --- Pyongyang Intl, Korea (FNJ)
0.0001295498 --- Hanimaadhoo Airport, Maldives (HAQ)
0.000129512 --- Lahad Datu, Malaysia (LDU)
0.0001295059 --- Uzhhorod International Airport, Ukraine (UDJ)
0.0001295056 --- Northern Maine Rgnl At Presque Isle, United States (PQI)
0.0001294711 --- Stockton Metropolitan, United States (SCK)
0.0001294707 --- South Bimini, Bahamas (BIM)
0.0001294654 --- Mundo Maya International, Guatemala (FRS)
0.0001294632 --- Plaine Corail, Mauritius (RRG)
0.000129457 --- La Gomera Airport, Spain (GMZ)
0.0001294143 --- Canal Bajo Carlos Hott Siebert, Chile (ZOS)
0.0001293945 --- Lann Bihoue, France (LRT)
0.0001293918 --- Skiros, Greece (SKU)
0.0001293917 --- Pevek, Russia (PWE)
0.0001293917 --- Vinnitsa, Ukraine (VIN)
0.0001293878 --- Bom Jesus Da Lapa, Brazil (LAZ)
0.0001293878 --- Chapada Diamantina Airport, Brazil (LEC)
0.000129371 --- Plovdiv, Bulgaria (PDV)
0.0001293461 --- Camiguin Airport, Philippines (CGM)
0.0001293223 --- Tianyang, China (AEB)
0.0001292777 --- Lleida-Alguaire Airport, Spain (ILD)
0.0001292597 --- Binaka, Indonesia (GNS)
0.0001292597 --- Malikus Saleh Airport, Indonesia (LSW)
0.0001292338 --- El Fashir, Sudan (ELF)
0.0001292334 --- Middle Georgia Rgnl, United States (MCN)
0.0001292238 --- Juancho E. Yrausquin, Netherlands Antilles (SAB)
0.0001292014 --- Ivano Frankivsk International Airport, Ukraine (IFO)
0.0001291926 --- Williamsport Rgnl, United States (IPT)
0.0001291926 --- Tweed-New Haven Airport, United States (HVN)
0.0001291602 --- Antique, Philippines (SJI)
0.0001291602 --- Virac Airport, Philippines (VRC)
0.0001291602 --- Cauayan Airport, Philippines (CYZ)
0.0001291554 --- Southwest Oregon Regional Airport, United States (OTH)
0.0001291554 --- Klamath Falls Airport, United States (LMT)
0.0001291135 --- San Sebastian, Spain (EAS)
0.0001291061 --- Arba Minch, Ethiopia (AMH)
0.0001291061 --- Bahir Dar, Ethiopia (BJR)
0.0001291061 --- Asosa, Ethiopia (ASO)
0.0001290842 --- Yuma Mcas Yuma Intl, United States (YUM)
0.0001290835 --- Tekirdağ Çorlu Airport, Turkey (TEQ)
0.0001290621 --- Enshi Airport, China (ENH)
0.0001290553 --- Donegal Airport, Ireland (CFN)
0.0001290194 --- Kokshetau Airport, Kazakhstan (KOV)
0.0001290193 --- Zhaotong Airport, China (ZAT)
0.0001290193 --- Baoshan Airport, China (BSD)
0.0001290193 --- Lincang Airport, China (LNJ)
0.0001290193 --- Wenshan Airport, China (WNH)
0.0001290157 --- Gilgit, Pakistan (GIL)
0.0001290157 --- Skardu Airport, Pakistan (KDU)
0.0001290086 --- Chetumal Intl, Mexico (CTM)
0.0001290086 --- General Pedro Jose Mendez Intl, Mexico (CVM)
0.0001290086 --- Lazaro Cardenas, Mexico (LZC)
0.0001290086 --- Minatitlan, Mexico (MTT)
0.0001290086 --- Quetzalcoatl Intl, Mexico (NLD)
0.0001290086 --- Tapachula Intl, Mexico (TAP)
0.0001290086 --- Lencero Airport, Mexico (JAL)
0.0001289731 --- Waimea Kohala, United States (MUE)
0.0001289671 --- Igarka Airport, Russia (IAA)
0.000128942 --- Rota Intl, Northern Mariana Islands (ROP)
0.0001288612 --- Dundee, United Kingdom (DND)
0.0001288612 --- St Gatien, France (DOL)
0.0001288544 --- Penticton, Canada (YYF)
0.0001288544 --- Sandspit, Canada (YZP)
0.0001288544 --- Masset Airport, Canada (ZMT)
0.0001288544 --- Powell River Airport, Canada (YPW)
0.0001288544 --- Trail Airport, Canada (YZZ)
0.0001288544 --- Osijek, Croatia (OSI)
0.0001288416 --- Cedar City Rgnl, United States (CDC)
0.0001288416 --- Bert Mooney Airport, United States (BTM)
0.0001288416 --- Magic Valley Regional Airport, United States (TWF)
0.0001288416 --- Pocatello Regional Airport, United States (PIH)
0.0001288416 --- Elko Regional Airport, United States (EKO)
0.0001288416 --- Yellowstone Airport, United States (WYS)
0.000128797 --- Rishiri, Japan (RIS)
0.0001287808 --- Mersa Matruh, Egypt (MUH)
0.0001287692 --- Cavern City Air Terminal, United States (CNM)
0.0001287692 --- Los Alamos Airport, United States (LAM)
0.0001287412 --- Kamembe, Rwanda (KME)
0.0001287294 --- Ca Mau, Vietnam (CAH)
0.0001287294 --- Co Ong Airport, Vietnam (VCS)
0.0001287232 --- Cambridge, United Kingdom (CBG)
0.0001286755 --- Dien Bien Phu Airport, Vietnam (DIN)
0.0001286734 --- Kassel Calden, Germany (KSF)
0.0001286607 --- Devonport Airport, Australia (DPO)
0.0001286578 --- Mackenzie Airport, Canada (YZY)
0.0001286542 --- Ugolny Airport, Russia (DYR)
0.0001286542 --- Petrozavodsk Airport, Russia (PES)
0.0001286542 --- Elista Airport, Russia (ESL)
0.0001286542 --- Ulyanovsk East Airport, Russia (ULY)
0.0001286542 --- Orsk Airport, Russia (OSW)
0.0001286542 --- Penza Airport, Russia (PEZ)
0.0001286542 --- Kirovsk-Apatity Airport, Russia (KVK)
0.0001286542 --- Gorno-Altaysk Airport, Russia (RGK)
0.0001286542 --- Qabala Airport, Azerbaijan (GBB)
0.0001286519 --- Sultan Azlan Shah, Malaysia (IPH)
0.000128649 --- Gogebic Iron County Airport, United States (IWD)
0.000128649 --- Chisholm Hibbing, United States (HIB)
0.000128649 --- Fort Dodge Rgnl, United States (FOD)
0.000128649 --- Aberdeen Regional Airport, United States (ABR)
0.000128649 --- Mason City Municipal, United States (MCW)
0.0001286468 --- Shillong Airport, India (SHL)
0.0001286333 --- Shah Mokhdum, Bangladesh (RJH)
0.0001286187 --- Muhammad Salahuddin, Indonesia (BMU)
0.0001285953 --- Kuressaare, Estonia (URE)
0.0001285826 --- Lloydminster, Canada (YLL)
0.0001285826 --- Lethbridge, Canada (YQL)
0.0001285826 --- Medicine Hat, Canada (YXH)
0.0001285618 --- Rafha, Saudi Arabia (RAH)
0.0001285618 --- Turaif, Saudi Arabia (TUI)
0.0001285618 --- Prince Abdul Majeed Airport, Saudi Arabia (ULH)
0.0001285552 --- Ivalo, Finland (IVL)
0.0001285552 --- Joensuu, Finland (JOE)
0.0001285552 --- Kuusamo, Finland (KAO)
0.0001285552 --- Kuopio, Finland (KUO)
0.0001285421 --- Qamdo Bangda Airport, China (BPX)
0.0001285421 --- Nyingchi Airport, China (LZY)
0.0001285421 --- Panzhihua, China (PZI)
0.0001285421 --- Shigatse Peace Airport, China (RKZ)
0.0001284903 --- Williamson Country Regional Airport, United States (MWA)
0.0001284903 --- Jonesboro Muni, United States (JBR)
0.0001284903 --- Waynesville Rgnl Arpt At Forney Fld, United States (TBN)
0.0001284903 --- Quincy Regional Baldwin Field, United States (UIN)
0.0001284903 --- Kirksville Regional Airport, United States (IRK)
0.0001284903 --- Cape Girardeau Regional Airport, United States (CGI)
0.000128485 --- Jonkoping, Sweden (JKG)
0.0001284821 --- Sihanoukville, Cambodia (KOS)
0.0001284593 --- Yongzhou Lingling Airport, China (LLF)
0.0001284518 --- East Texas Rgnl, United States (GGG)
0.0001284518 --- Garden City Rgnl, United States (GCK)
0.0001284518 --- Southeast Texas Rgnl, United States (BPT)
0.0001284518 --- Sheppard Afb Wichita Falls Muni, United States (SPS)
0.0001284518 --- Waco Rgnl, United States (ACT)
0.0001284518 --- San Angelo Rgnl Mathis Fld, United States (SJT)
0.0001284518 --- Abilene Rgnl, United States (ABI)
0.0001284518 --- Roswell Intl Air Center, United States (ROW)
0.0001284518 --- Texarkana Rgnl Webb Fld, United States (TXK)
0.0001284518 --- Lawton-Fort Sill Regional Airport, United States (LAW)
0.0001284518 --- Joplin Rgnl, United States (JLN)
0.0001284349 --- Ziguinchor, Senegal (ZIG)
0.0001283684 --- Kidlington, United Kingdom (OXF)
0.000128325 --- Mercedita, Puerto Rico (PSE)
0.0001283041 --- Riverton Regional, United States (RIW)
0.0001283041 --- Four Corners Rgnl, United States (FMN)
0.0001283041 --- Telluride, United States (TEX)
0.0001283041 --- Cortez Muni, United States (CEZ)
0.0001283041 --- Sheridan County Airport, United States (SHR)
0.0001283041 --- Laramie Regional Airport, United States (LAR)
0.0001283041 --- Kearney Municipal Airport, United States (EAR)
0.0001283041 --- San Luis Valley Regional Airport, United States (ALS)
0.0001283041 --- Vernal Regional Airport, United States (VEL)
0.0001283032 --- Kangding Airport, China (KGT)
0.0001283023 --- Mid-Ohio Valley Regional Airport, United States (PKB)
0.0001282627 --- Wejh, Saudi Arabia (EJH)
0.0001282543 --- Belgaum, India (IXG)
0.0001282543 --- Pondicherry, India (PNY)
0.0001282543 --- Mysore Airport, India (MYQ)
0.0001282478 --- Longyan Airport, China (LCX)
0.0001282265 --- Geiteryggen, Norway (SKE)
0.0001282187 --- Brac, Croatia (BWK)
0.0001282092 --- Salamanca, Spain (SLM)
0.0001281712 --- Waterford, Ireland (WAT)
0.0001281629 --- Lynchburg Regional Preston Glenn Field, United States (LYH)
0.0001281552 --- Tacheng Airport, China (TCG)
0.0001281278 --- Talavera La Real, Spain (BJZ)
0.000128105 --- Lea Co Rgnl, United States (HOB)
0.000128105 --- Victoria Regional Airport, United States (VCT)
0.0001280952 --- Cherif El Idrissi, Morocco (AHU)
0.0001280886 --- Jamnagar, India (JGA)
0.0001280886 --- Nanded Airport, India (NDC)
0.0001280872 --- Manston, United Kingdom (MSE)
0.0001280857 --- Kanpur, India (KNU)
0.0001280857 --- Ludhiana, India (LUH)
0.0001280743 --- Agatti, India (AGX)
0.0001280666 --- Pago Pago Intl, American Samoa (PPG)
0.0001280652 --- Yushu Batang, China (YUS)
0.0001280585 --- Gallivare, Sweden (GEV)
0.0001280585 --- Ornskoldsvik, Sweden (OER)
0.0001280585 --- Kiruna, Sweden (KRN)
0.0001280543 --- Ioannina, Greece (IOA)
0.0001280543 --- Aristotelis, Greece (KSO)
0.0001280543 --- Filippos, Greece (KZI)
0.0001280543 --- Milos, Greece (MLO)
0.0001280543 --- Naxos, Greece (JNX)
0.0001280543 --- Paros, Greece (PAS)
0.0001280543 --- Syros Airport, Greece (JSY)
0.0001280239 --- Tainan, Taiwan (TNN)
0.0001280223 --- Islay, United Kingdom (ILY)
0.0001280223 --- Tiree, United Kingdom (TRE)
0.0001280223 --- Barra Airport, United Kingdom (BRR)
0.0001280223 --- Campbeltown Airport, United Kingdom (CAL)
0.0001280177 --- Bardufoss, Norway (BDU)
0.0001280177 --- Leirin, Norway (VDB)
0.0001280177 --- Sorstokken, Norway (SRP)
0.0001280102 --- Bathurst Airport, Canada (ZBF)
0.0001280058 --- Loudes, France (LPY)
0.0001280058 --- Aurillac, France (AUR)
0.0001280058 --- Lannion, France (LAI)
0.0001280046 --- Bolzano, Italy (BZO)
0.0001279931 --- Dothan Rgnl, United States (DHN)
0.0001279931 --- Columbus Metropolitan Airport, United States (CSG)
0.0001279931 --- Golden Triangle Regional Airport, United States (GTR)
0.0001279931 --- Key Field, United States (MEI)
0.0001279931 --- Valdosta Regional Airport, United States (VLD)
0.0001279931 --- Hattiesburg Laurel Regional Airport, United States (PIB)
0.0001279931 --- Northwest Alabama Regional Airport, United States (MSL)
0.0001279931 --- Brunswick Golden Isles Airport, United States (BQK)
0.0001279931 --- Southwest Georgia Regional Airport, United States (ABY)
0.0001279541 --- Delta County Airport, United States (ESC)
0.0001279541 --- Pellston Regional Airport of Emmet County Airport, United States (PLN)
0.0001279541 --- Chippewa County International Airport, United States (CIU)
0.0001279453 --- Ouarzazate, Morocco (OZZ)
0.0001279223 --- Yakima Air Terminal McAllister Field, United States (YKM)
0.0001279223 --- Walla Walla Regional Airport, United States (ALW)
0.0001279223 --- Pangborn Field, United States (EAT)
0.0001278829 --- Khasab, Oman (KHS)
0.0001278637 --- Arad, Romania (ARW)
0.0001278112 --- Gyumri, Armenia (LWN)
0.0001278045 --- Augusta State, United States (AUG)
0.0001278045 --- Knox County Regional Airport, United States (RKD)
0.0001278045 --- Adirondack Regional Airport, United States (SLK)
0.0001278045 --- Rutland State Airport, United States (RUT)
0.0001278043 --- Nakhchivan Airport, Azerbaijan (NAJ)
0.0001278043 --- Isparta Süleyman Demirel Airport, Turkey (ISE)
0.0001278043 --- Adiyaman Airport, Turkey (ADF)
0.0001277662 --- Eastern Oregon Regional Airport, United States (PDT)
0.0001277655 --- Lancaster Airport, United States (LNS)
0.0001277655 --- Raleigh County Memorial Airport, United States (BKW)
0.0001277655 --- Shenandoah Valley Regional Airport, United States (SHD)
0.0001277333 --- Sioux Gateway Col Bud Day Fld, United States (SUX)
0.0001277333 --- Watertown Intl, United States (ART)
0.0001277333 --- Barkley Regional Airport, United States (PAH)
0.0001277333 --- Dubuque Rgnl, United States (DBQ)
0.0001277333 --- Muskegon County Airport, United States (MKG)
0.0001277333 --- Chippewa Valley Regional Airport, United States (EAU)
0.0001277333 --- Houghton County Memorial Airport, United States (CMX)
0.0001277333 --- Waterloo Regional Airport, United States (ALO)
0.0001277222 --- Salina Municipal Airport, United States (SLN)
0.0001276958 --- Nefta, Tunisia (TOE)
0.0001276852 --- General Mariano Matamoros, Mexico (CVJ)
0.0001276845 --- Athens Ben Epps Airport, United States (AHN)
0.000127623 --- Manistee County-Blacker Airport, United States (MBL)
0.0001276111 --- Flagstaff Pulliam Airport, United States (FLG)
0.0001276111 --- Grant County Airport, United States (SVC)
0.0001276111 --- Show Low Regional Airport, United States (SOW)
0.0001275977 --- Naples Muni, United States (APF)
0.0001275928 --- Ohrid, Macedonia (OHD)
0.0001275766 --- McClellan-Palomar Airport, United States (CLD)
0.0001275766 --- Inyokern Airport, United States (IYK)
0.0001275766 --- Visalia Municipal Airport, United States (VIS)
0.0001275766 --- Merced Municipal Airport, United States (MCE)
0.0001275467 --- Kingston, Canada (YGK)
0.0001275467 --- Chris Hadfield, Canada (YZR)
0.0001275251 --- Longvic, France (DIJ)
0.0001274938 --- Sármellék International Airport, Hungary (SOB)
0.0001274926 --- Chico Muni, United States (CIC)
0.0001274926 --- Modesto City Co Harry Sham, United States (MOD)
0.0001274926 --- Redding Muni, United States (RDD)
0.0001274877 --- Lampang, Thailand (LPT)
0.0001274877 --- Khon Kaen, Thailand (KKC)
0.0001274877 --- Sukhothai, Thailand (THS)
0.0001274877 --- Trat, Thailand (TDX)
0.0001274849 --- Mirecourt, France (EPL)
0.0001274849 --- Monaco, Monaco (MCM)
0.0001273229 --- Kastelorizo, Greece (KZS)
0.0001272715 --- Karup, Denmark (KRP)
0.0001272715 --- Bornholm Ronne, Denmark (RNN)
0.0001272715 --- Sonderborg, Denmark (SGD)
0.000127208 --- Tianshui Airport, China (THQ)
0.0001271919 --- Yangyang International Airport, South Korea (YNY)
0.0001271421 --- Logroño-Agoncillo Airport, Spain (RJL)
0.0001271034 --- Anadolu Airport, Turkey (AOE)
0.0001270953 --- Saab, Sweden (LPI)
0.0001270905 --- Taba Intl, Egypt (TCP)
0.0001270891 --- Burgos Airport, Spain (RGS)
0.0001270468 --- Banja Luka International Airport, Bosnia and Herzegovina (BNX)
0.0001261034 --- Hornafjordur, Iceland (HFN)
0.0001261034 --- Husavik, Iceland (HZK)
0.0001261034 --- Patreksfjordur, Iceland (PFJ)
0.0001261034 --- Siglufjordur, Iceland (SIJ)
0.0001261034 --- Vestmannaeyjar, Iceland (VEY)
0.0001261034 --- Winnipeg St Andrews, Canada (YAV)
0.0001261034 --- Shearwater, Canada (YAW)
0.0001261034 --- Tofino, Canada (YAZ)
0.0001261034 --- Kugaaruk, Canada (YBB)
0.0001261034 --- Brandon Muni, Canada (YBR)
0.0001261034 --- Miramichi, Canada (YCH)
0.0001261034 --- Coronation, Canada (YCT)
0.0001261034 --- Chilliwack, Canada (YCW)
0.0001261034 --- Dawson City, Canada (YDA)
0.0001261034 --- Burwash, Canada (YDB)
0.0001261034 --- Princeton, Canada (YDC)
0.0001261034 --- Dease Lake, Canada (YDL)
0.0001261034 --- Dauphin Barker, Canada (YDN)
0.0001261034 --- Estevan, Canada (YEN)
0.0001261034 --- Edson, Canada (YET)
0.0001261034 --- Eureka, Canada (YEU)
0.0001261034 --- Fort Resolution, Canada (YFR)
0.0001261034 --- Hudson Bay, Canada (YHB)
0.0001261034 --- Atikokan Muni, Canada (YIB)
0.0001261034 --- St Jean, Canada (YJN)
0.0001261034 --- Kindersley, Canada (YKY)
0.0001261034 --- Buttonville Muni, Canada (YKZ)
0.0001261034 --- Chapleau, Canada (YLD)
0.0001261034 --- Meadow Lake, Canada (YLJ)
0.0001261034 --- Alert, Canada (YLT)
0.0001261034 --- Mayo, Canada (YMA)
0.0001261034 --- Moose Jaw Air Vice Marshal C M Mcewen, Canada (YMJ)
0.0001261034 --- Maniwaki, Canada (YMW)
0.0001261034 --- Montreal Intl Mirabel, Canada (YMX)
0.0001261034 --- Gatineau, Canada (YND)
0.0001261034 --- Matagami, Canada (YNM)
0.0001261034 --- Old Crow, Canada (YOC)
0.0001261034 --- Cold Lake, Canada (YOD)
0.0001261034 --- Prince Albert Glass Field, Canada (YPA)
0.0001261034 --- Peace River, Canada (YPE)
0.0001261034 --- Southport, Canada (YPG)
0.0001261034 --- Peterborough, Canada (YPQ)
0.0001261034 --- Muskoka, Canada (YQA)
0.0001261034 --- Watson Lake, Canada (YQH)
0.0001261034 --- Yorkton Muni, Canada (YQV)
0.0001261034 --- North Battleford, Canada (YQW)
0.0001261034 --- Riviere Du Loup, Canada (YRI)
0.0001261034 --- Rocky Mountain House, Canada (YRM)
0.0001261034 --- Sherbrooke, Canada (YSC)
0.0001261034 --- Nanisivik, Canada (YSR)
0.0001261034 --- Summerside, Canada (YSU)
0.0001261034 --- Trenton, Canada (YTR)
0.0001261034 --- La Ronge, Canada (YVC)
0.0001261034 --- Vermilion, Canada (YVG)
0.0001261034 --- Buffalo Narrows, Canada (YVT)
0.0001261034 --- Wiarton, Canada (YVV)
0.0001261034 --- Petawawa, Canada (YWA)
0.0001261034 --- Wrigley, Canada (YWY)
0.0001261034 --- Edmonton City Centre, Canada (YXD)
0.0001261034 --- Timiskaming Rgnl, Canada (YXR)
0.0001261034 --- Swift Current, Canada (YYN)
0.0001261034 --- Armstrong, Canada (YYW)
0.0001261034 --- Downsview, Canada (YZD)
0.0001261034 --- Gore Bay Manitoulin, Canada (YZE)
0.0001261034 --- Slave Lake, Canada (YZH)
0.0001261034 --- Whitecourt, Canada (YZU)
0.0001261034 --- Teslin, Canada (YZW)
0.0001261034 --- Greenwood, Canada (YZX)
0.0001261034 --- Faro, Canada (ZFA)
0.0001261034 --- Fort Mcpherson, Canada (ZFM)
0.0001261034 --- Boufarik, Algeria (QFD)
0.0001261034 --- Hassi R Mel, Algeria (HRM)
0.0001261034 --- Bou Chekif, Algeria (TID)
0.0001261034 --- Ech Cheliff, Algeria (QAS)
0.0001261034 --- Tafaraoui, Algeria (TAF)
0.0001261034 --- El Golea, Algeria (ELG)
0.0001261034 --- Timimoun, Algeria (TMX)
0.0001261034 --- Bouake, Cote d'Ivoire (BYK)
